Country,OblName,City,lang_code,pecom_id
RU,LEN,Подпорожье,ru,67965
RU,MOS,Подрезково,ru,67131
RU,MOS,Подсобного х-ва Минзаг,ru,69067
RU,SAM,Подстепки,ru,68453
RU,SAM,Подстепновка,ru,65727
RU,MOS,Поздняково,ru,67133
RU,KHM,Пойковский,ru,68929
RU,KHM,Покачи,ru,68927
RU,STA,Покойное,ru,65975
RU,IRK,Покосное,ru,127746
RU,VLA,Покров,ru,63157
RU,MOS,Покров,ru,64899
RU,PRI,Покровка,ru,112331
RU,ARK,Покровское,ru,65475
RU,SVE,Покровское,ru,67549
RU,ORL,Покровское,ru,63359
RU,ROS,Покровское,ru,65239
RU,PER,Полазна,ru,67929
RU,BEL,Полевой,ru,64761
RU,CU,Полевой Сундырь,ru,68727
RU,SVE,Полевской,ru,66275
RU,KGD,Полесск,ru,66493
RU,CHE,Полетаево,ru,64617
RU,KR,Половина,ru,63403
RU,NVS,Половинное,ru,66825
RU,KLU,Полотняный Завод,ru,114470
KZ,SEV,Полтавка,ru,67707
RU,KDA,Полтавская,ru,65309
RU,KEM,Полысаево,ru,66545
RU,MUR,Полярные Зори,ru,67355
RU,MUR,Полярный,ru,67357
RU,KO,Помоздино,ru,68409
RU,KOS,Поназырево,ru,117186
RU,AD,Понежукай,ru,66703
RU,ORE,Пономаревка,ru,64775
RU,SPE,Понтонный,ru,64093
RU,KRS,Поныри,ru,63719
RU,KDA,Попутная,ru,114231
RU,CU,Порецкое,ru,68729
RU,IRK,Порожский,ru,127736
RU,SAK,Поронайск,ru,144667
RU,KR,Поросозеро,ru,65067
RU,SVE,Порошино,ru,172115
RU,LEN,Порошкино,ru,64083
RU,KDA,Порт Кавказ,ru,139245
RU,PSK,Порхов,ru,65437
RU,ALT,Поспелиха,ru,65911
RU,NIZ,Постниково,ru,67135
RU,PRI,Посьет,ru,112321
RU,MO,Потьма,ru,122989
RU,SAM,Похвистнево,ru,68137
RU,BRY,Почеп,ru,101448
RU,MOS,Починки,ru,65129
RU,VLG,Починок,ru,95029
RU,YAR,Пошехонье,ru,68857
RU,AMU,Поярково,ru,112807
RU,MOS,Поярково,ru,114223
RU,KGD,Правдинск,ru,66495
RU,MOS,Правдинский,ru,67137
RU,KC,Правокубанский,ru,65217
RU,STA,Правокумское,ru,68961
RU,KDA,Прасковеевка,ru,67625
RU,STA,Прасковея,ru,65977
RU,KC,Преградная,ru,67439
RU,KHM,Предбазовая,ru,65769
RU,AD,Преображенское,ru,65979
RU,YAR,Пречистое,ru,68859
RU,YEV,Приамурский,ru,111698
RU,ZAB,Приаргунск,ru,173888
RU,KGD,Прибрежный,ru,134096
RU,SAM,Прибрежный,ru,64923
RU,CRI,Приветное,ru,64827
RU,ARK,Приводино,ru,66121
RU,IVA,Приволжск,ru,89579
RU,VGG,Приволжский,ru,65041
RU,SAM,Приволжье,ru,64943
RU,PNZ,Пригородное,ru,128176
RU,KDA,Пригородный,ru,145147
RU,ORE,Пригородный,ru,67755
RU,VOR,Придонской,ru,65637
RU,ZAB,Приисковый,ru,173883
RU,LEN,Приладожский,ru,116913
RU,ROS,Приморка,ru,63565
RU,KGD,Приморск,ru,66497
RU,LEN,Приморск,ru,64213
RU,PRI,Приморский,ru,118357
RU,SAM,Приморский,ru,68455
RU,KDA,Приморско-Ахтарск,ru,66705
KZ,KAR,Приозерск,ru,68187
RU,AD,Приречный,ru,67359
RU,KEM,Пристань 2-я,ru,63539
RU,BEL,Пристень,ru,63687
RU,KEM,Притомский,ru,67587
RU,BA,Приютово,ru,64751
RU,LEN,Проба,ru,64149
RU,MOS,Проводы,ru,63595
RU,KDA,Прогресс,ru,114227
RU,AMU,Прогресс,ru,112809
RU,KIR,Прокопьевка,ru,68411
RU,KEM,Прокопьевск,ru,-110307
RU,KDA,Пролетарий,ru,68889
RU,ROS,Пролетарск,ru,64517
RU,BEL,Пролетарский,ru,63761
RU,MOS,Пролетарский,ru,121258
RU,KEM,Промышленная,ru,66547
RU,RYA,Пронск,ru,117676
RU,SAM,Просвет,ru,64227
RU,KEM,Проскоково,ru,66549
RU,MOS,Протвино,ru,64043
RU,KDA,Прохладный,ru,68013
RU,BEL,Прохоровка,ru,63341
RU,KDA,Прочноокопская,ru,65209
RU,TUL,Прудное,ru,145155
RU,KR,Пряжа,ru,67967
RU,KRS,Прямицыно,ru,63701
RU,KDA,Псебай,ru,63895
RU,PSK,Псков,ru,-147798
RU,MOS,Птицефабрики пос.,ru,107034
RU,MOS,Птичное,ru,67139
RU,SAR,Пугачев,ru,68139
RU,KR,Пудож,ru,63869
RU,ARK,Пукса,ru,120735
RU,LEN,Пулково-1,ru,139241
RU,MUR,Пулозеро,ru,67361
RU,YAN,Пуровск,ru,173355
RU,YAN,Пурпе,ru,69053
RU,MOS,Пуршево,ru,63613
RU,KOS,Пустошка,ru,117004
RU,MOS,Путилково,ru,64263
RU,AMU,Путятино,ru,117678
RU,IVA,Пучеж,ru,93020
RU,MOW,Пучково,ru,67141
RU,SPE,Пушкин,ru,68189
RU,MOS,Пушкино,ru,67143
RU,SAR,Пушкино,ru,65063
RU,PSK,Пушкинские Горы,ru,64357
RU,NVS,Пушной,ru,67363
RU,MOS,Пущино,ru,67145
RU,KDA,Пшада,ru,65325
RU,NIZ,Пыра,ru,65601
RU,PSK,Пыталово,ru,65449
RU,KHM,Пыть-Ях,ru,68919
RU,SVE,Пышма,ru,66277
RU,STA,Пятигорск,ru,-479
RU,STA,Пятигорский,ru,68015
RU,VGG,Пятиморск,ru,118692
RU,BEL,Пятницкое,ru,122570
RU,ULY,Радищево,ru,64911
RU,KIR,Радужный,ru,64881
RU,MOS,Радужный,ru,63813
RU,KHM,Радужный,ru,68939
RU,KDA,Раевская,ru,67627
RU,BA,Раевский,ru,68683
RU,LEN,Разбегаево,ru,64167
RU,MOS,Развилка,ru,67147
RU,AMU,Раздольное,ru,63423
RU,LEN,Разметелево,ru,65635
RU,BEL,Разумное,ru,63335
RU,AMU,Райчихинск,ru,112811
RU,MOW,Ракитки,ru,68899
RU,BEL,Ракитное,ru,63757
RU,SAM,Рамено,ru,68457
RU,MOS,Раменское,ru,67149
RU,TVE,Рамешки,ru,114864
RU,VOR,Рамонь,ru,66197
RU,MOS,Раос,ru,101450
RU,SAR,Расково,ru,88277
RU,MOS,Рассказовка,ru,69103
RU,TAM,Рассказово,ru,63907
RU,MOW,Рассудово,ru,69119
RU,MOS,Растуново,ru,118698
RU,MOS,Ратмирово,ru,67151
RU,MOS,Рахманово,ru,119902
RU,LEN,Рахья,ru,116891
RU,ALT,Ребриха,ru,65913
RU,SVE,Ревда,ru,67365
RU,MUR,Ревда,ru,67365
RU,TVE,Редкино,ru,95033
RU,SVE,Реж,ru,66281
RU,MOS,Реммаш,ru,119904
RU,CRI,Репино,ru,65647
RU,BEL,Репьевка,ru,65335
RU,MOS,Реутов,ru,67155
RU,SVE,Рефтинский,ru,66283
RU,KIR,Рехино,ru,63817
RU,MOS,Речицы,ru,65763
RU,NIZ,Решетиха,ru,65051
RU,MOS,Решетниково,ru,118702
RU,MOS,Ржавки,ru,67157
RU,TAM,Ржакса,ru,101452
RU,TVE,Ржев,ru,63393
RU,BEL,Ровеньки,ru,63343
RU,CRI,Ровное,ru,68261
RU,MOS,Рогачево,ru,67159
RU,BRY,Рогнедино,ru,121270
RU,KDA,Роговская,ru,65305
RU,MOS,Рогозинино,ru,67161
RU,ALT,Родино,ru,64553
RU,ROS,Родионово-Несветайская,ru,65245
RU,IVA,Родники,ru,88279
RU,KGD,Родники,ru,117680
RU,MOS,Родники,ru,63161
RU,STA,Рождественская,ru,69049
RU,CHE,Роза,ru,68785
RU,OMS,Розовка,ru,95035
RU,SAR,Романовка,ru,64969
RU,LEN,Романовка,ru,64161
RU,ALT,Романово,ru,64509
RU,KGD,Романово,ru,65703
RU,ROS,Романовская,ru,65263
RU,VGG,Ромашки,ru,64195
RU,MO,Ромоданово,ru,67869
RU,LEN,Ропша,ru,68191
RU,KLU,Росва,ru,122007
RU,SMO,Рославль,ru,95037
RU,MUR,Росляково пгт,ru,67367
RU,ROS,Россошь,ru,-118146
RU,VLG,Ростилово,ru,65113
RU,YAR,Ростов,ru,63581
RU,ROS,Ростов-на-Дону,ru,-452
RU,OMS,Ростовка,ru,65615
RU,ORE,Ростоши,ru,69117
RU,KDA,Роте-Фане,ru,114233
RU,MOS,Рошаль,ru,67163
RU,LEN,Рощино,ru,64187
RU,CHE,Рощино,ru,68787
RU,SAR,Ртищево,ru,67871
RU,SAM,Рубежный,ru,104936
RU,MOW,Рублево,ru,64049
RU,ALT,Рубцовск,ru,65915
RU,BEL,Рудный,ru,102718
KZ,KUS,Рудный,ru,~101117
RU,KYA,Рудня,ru,65183
RU,SMO,Рудня,ru,95039
RU,MOS,Руза,ru,67165
KZ,SEV,Рузаевка,ru,67873
RU,MOS,Румянцево,ru,63533
RU,OMS,Русская Поляна,ru,67709
RU,TA,Русский Акташ,ru,64065
RU,PNZ,Русский Камешкир,ru,64991
RU,KIR,Русский Турек,ru,63787
RU,LEN,Русско-Высоцкое,ru,116921
RU,TOM,Рыбалово,ru,68521
RU,KGD,Рыбачий,ru,66499
RU,YAR,Рыбинск,ru,-109615
RU,TA,Рыбная Слобода,ru,66441
RU,KYA,Рыбное,ru,64451
RU,RYA,Рыбное,ru,63163
RU,MOW,Рыболово,ru,69151
RU,STA,Рыздвяный,ru,68369
RU,KRS,Рыльск,ru,63695
RU,IVA,Рябово,ru,116927
RU,RYA,Ряжск,ru,63165
RU,RYA,Рязань,ru,63315
RU,TA,с.Кузембетьево,ru,67401
RU,SAR,Сабуровка,ru,65075
RU,TA,Савалеево,ru,64865
RU,IVA,Савино,ru,93023
RU,PER,Савино,ru,69009
RU,ARK,Савинский,ru,63209
RU,BU,Саган-Нур,ru,147717
RU,VGG,Садовое,ru,112364
RU,VOR,Садовое,ru,63515
RU,CHE,Садовый,ru,63811
RU,VLG,Сазоново,ru,116098
RU,ORE,Сакмара,ru,67757
RU,BA,Салават,ru,-116164
RU,KEM,Салаир,ru,66551
RU,TYU,Салаирка,ru,64597
RU,MOW,Саларьево,ru,69043
RU,PNZ,Саловка,ru,95041
RU,MOS,Салтыковка,ru,67167
RU,ROS,Сальск,ru,68069
RU,SAM,Самара,ru,-481
KZ,VOS,Самарское,ru,68071
RU,ARK,Самодед,ru,121252
RU,BEL,Самойловка,ru,68263
RU,ORE,Самородово,ru,67759
RU,VGG,Самофаловка,ru,136703
RU,TOM,Самусь,ru,68523
RU,TVE,Сандово,ru,117148
RU,SPE,Санкт-Петербург,ru,-463
RU,KIR,Санчурск,ru,66611
RU,LEN,Саперное,ru,116925
RU,SPE,Саперный,ru,65365
RU,KRS,Сапогово,ru,63709
RU,RYA,Сапожок,ru,117682
RU,ULY,Сара,ru,64757
RU,RYA,Сараи,ru,112382
RU,ORE,Саракташ,ru,67761
RU,SVE,Сарана,ru,66285
RU,MO,Саранск,ru,-104279
RU,UD,Сарапул,ru,64389
RU,SAR,Саратов,ru,-502
RU,KDA,Саратовская,ru,66707
RU,OMS,Саргатское,ru,67711
RU,TA,Сарманово,ru,67413
RU,NIZ,Саров,ru,113605
RU,PER,Сарс,ru,64825
RU,KEM,Сары-Чумыш,ru,67589
RU,RYA,Сасово,ru,106513
RU,AST,Сасыколи,ru,65837
RU,TAM,Сатинка,ru,63455
RU,CHE,Сатка,ru,68789
RU,KGN,Сафакулево,ru,68791
RU,MUR,Сафоново,ru,67369
RU,SMO,Сафоново,ru,63167
RU,KYA,Саянск,ru,64427
RU,KYA,Саянский,ru,65587
RU,KEM,Свердловский,ru,66553
RU,MOS,Свердловский,ru,67169
RU,KGD,Светлогорск,ru,66501
RU,STA,Светлоград,ru,63329
RU,KGD,Светлый,ru,66503
RU,ORE,Светлый,ru,67801
RU,PER,Светлый,ru,63809
RU,TOM,Светлый,ru,64411
RU,ROS,Светлый Яр,ru,66083
RU,LEN,Светогорск,ru,64211
RU,KIR,Свеча,ru,66613
RU,IRK,Свирск,ru,64433
RU,LEN,Свирьстрой,ru,65649
RU,KDA,Свобода,ru,63711
RU,AMU,Свободный,ru,112780
RU,SVE,Свободный,ru,117696
RU,KR,Святозеро,ru,63987
RU,PSK,Себеж,ru,148076
RU,SEV,Севастополь,ru,~147579
RU,SVE,Северка,ru,63519
RU,MOS,Северная Трудовая,ru,67171
RU,STA,Северное,ru,64951
RU,NVS,Северное,ru,95044
RU,BEL,Северный,ru,95046
RU,MOS,Северный пгт,ru,68903
RU,MOS,Северово,ru,67173
RU,ARK,Северодвинск,ru,-58685
RU,MUR,Североморск,ru,67371
RU,ARK,Североонежск,ru,63215
RU,SVE,Североуральск,ru,67551
RU,TOM,Северск,ru,68525
RU,KDA,Северская,ru,66709
RU,BRY,Севск,ru,63379
RU,KEM,Севск,ru,111487
RU,KR,Сегежа,ru,67969
RU,OMS,Седельниково,ru,67713
RU,BU,Селенгинск,ru,63961
RU,STA,Селивановка,ru,65981
RU,UD,Селты,ru,66325
RU,LEN,Сельхозтехника,ru,63553
RU,MOS,Сельцо,ru,63387
RU,MOS,Селятино,ru,67175
KZ,VOS,Семей,ru,~95451
RU,MOS,Семеновское,ru,63471
RU,YAR,Семибратово,ru,68861
RU,ROS,Семикаракорск,ru,68073
RU,TOM,Семилужки,ru,68527
RU,VOR,Семилуки,ru,66201
RU,ULY,Сенгилей,ru,68635
RU,KDA,Сенной,ru,64967
RU,KHM,Сентябрьский,ru,105016
RU,VGG,Серафимович,ru,66085
RU,STA,Серафимовское,ru,65645
RU,MOS,Сергиев Посад,ru,67177
RU,SAM,Сергиевск,ru,68143
RU,KHM,Сергино,ru,64797
RU,PNZ,Сердобск,ru,67875
RU,BEL,Серебрянка,ru,64679
RU,MOS,Серебряные Пруды,ru,65413
RU,SA,Серебряный Бор,ru,111166
RU,KO,Серегово,ru,68413
RU,BEL,Середа,ru,68863
RU,PSK,Середка,ru,117008
RU,MOS,Серково,ru,69069
RU,CE,Серноводск,ru,64937
RU,ME,Сернур,ru,65025
RU,SVE,Серов,ru,63255
RU,MOS,Серпухов,ru,67179
RU,LEN,Сертолово,ru,68193
RU,AMU,Серышево,ru,112813
RU,SPE,Сестрорецк,ru,68195
RU,BA,Сибай,ru,67803
RU,KHM,Сибирский,ru,65917
RU,PRI,Сибирцево,ru,112348
RU,PER,Сива,ru,64809
RU,LEN,Сиверский,ru,64185
RU,UD,Сигаево,ru,64845
RU,ALT,Сидоровка,ru,64525
RU,ME,Силикатный,ru,64901
RU,CHE,Сим,ru,64627
KZ,AKM,Симферополь,ru,~147587
RU,LEN,Синявино,ru,64163
RU,MOS,Ситне-Щелканово,ru,63827
RU,PER,Скобелевка,ru,63631
RU,AMU,Сковородино,ru,111162
RU,RYA,Скопин,ru,63169
RU,MOS,Скоропусковский,ru,68991
RU,ALT,Славгород,ru,131019
RU,KGD,Славск,ru,66505
RU,BEL,Славянка,ru,112317
RU,KDA,Славянск-на-Кубани,ru,63323
RU,TYU,Сладково,ru,68583
RU,LEN,Сланцы,ru,68197
RU,ROS,Слобода Большая Мартыновка,ru,65259
RU,ROS,Слободской,ru,66615
RU,IRK,Слюдянка,ru,66369
RU,YEV,Смидович,ru,69089
RU,SAK,Смирных,ru,144671
RU,SMO,Смоленск,ru,-94539
RU,YAR,Смоленское,ru,65919
RU,IRK,Смоленщина,ru,66371
RU,CHE,Смолино,ru,65603
RU,PRI,Смоляниново,ru,112329
RU,SAM,Смышляевка,ru,68145
RU,MOS,Снегири,ru,67181
RU,CHE,Снежинск,ru,66287
RU,MUR,Снежногорск,ru,67373
RU,VLA,Собинка,ru,102437
RU,ROS,Советка,ru,90224
RU,KGD,Советск,ru,149790
RU,KIR,Советск,ru,66617
RU,TUL,Советск,ru,117803
RU,KDA,Советская,ru,109070
RU,VGG,Советская,ru,65285
RU,KHA,Советская Гавань,ru,113568
RU,BA,Советский,ru,65023
RU,LEN,Советский,ru,65377
RU,ALT,Советское,ru,65921
RU,SAR,Советское,ru,115762
RU,KDA,Совхозный,ru,88281
RU,VLG,Сокол,ru,66123
RU,BU,Сокол,ru,63949
RU,MOW,Соколово,ru,139247
RU,SAR,Соколовый,ru,64963
RU,NVS,Сокур,ru,64561
RU,ULY,Солдатская Ташла,ru,68637
RU,KOS,Солигалич,ru,89592
RU,PER,Соликамск,ru,63273
RU,MOS,Солнечногорск,ru,67185
RU,STA,Солнечнодольск,ru,68371
RU,SPE,Солнечное,ru,65651
RU,VOR,Солнечный,ru,63771
RU,KYA,Солнечный,ru,64447
RU,KRS,Солнцево,ru,63721
RU,MOS,Солнцево,ru,67187
RU,ZAB,Соловьевск,ru,173885
RU,ALT,Солонешное,ru,65923
RU,KDA,Солоники,ru,68325
RU,KYA,Солонцы,ru,64829
RU,ALT,Солтон,ru,65925
RU,STA,Солуно-Дмитриевское,ru,65639
RU,ORE,Соль-Илецк,ru,67763
RU,ARK,Сольвычегодск,ru,66125
RU,NGR,Сольцы,ru,66039
RU,TVE,Сонково,ru,109860
RU,PNZ,Сорокино,ru,64543
RU,ORE,Сорочинск,ru,67765
RU,TA,Сорочьи Горы,ru,66443
RU,KR,Сортавала,ru,67971
RU,MOS,Сосенки,ru,67189
RU,ORL,Сосково,ru,63361
RU,TA,Сосновка,ru,122993
RU,PNZ,Сосновка,ru,65529
RU,TAM,Сосновка,ru,112420
RU,CU,Сосновка,ru,68731
RU,LEN,Сосново,ru,64191
RU,BU,Сосново-Озерское,ru,63947
RU,KYA,Сосновоборск,ru,66783
RU,PNZ,Сосновоборск,ru,65001
RU,TUL,Сосновый,ru,115781
RU,SVE,Сосновый Бор,ru,68199
RU,KO,Сосногорск,ru,68415
RU,BU,Сотниково,ru,67191
RU,STA,Сотниковское,ru,65983
RU,MOS,Софрино,ru,67193
RU,MOS,Софьино,ru,145151
RU,KDA,Сочи,ru,-508
RU,KLU,Спас-Деменск,ru,112360
RU,MOS,Спас-Заулок,ru,65395
RU,RYA,Спас-Клепики,ru,112390
RU,VLG,Спас-Ямщики,ru,66127
RU,KEM,Спасск,ru,67591
RU,PNZ,Спасск,ru,68957
RU,PRI,Спасск-Дальний,ru,63427
RU,RYA,Спасск-Рязанский,ru,112392
RU,KR,Спасская Губа,ru,63983
RU,SAM,Спиридоновка,ru,65729
RU,MOS,Спирово,ru,117150
RU,KEM,Спиченково,ru,128164
RU,KDA,Спокойная,ru,63527
RU,SVE,Среднеуральск,ru,66289
RU,IRK,Средний,ru,64439
RU,AST,Средний Баскунчак,ru,65839
RU,VOR,Средний Икорец,ru,122586
RU,VGG,Средняя Ахтуба,ru,65163
RU,PNZ,Средняя Елюзань,ru,128172
RU,ZAB,Сретенск,ru,173894
RU,ALT,Сростки,ru,64545
RU,SMO,Стабна,ru,111386
RU,VLA,Ставрово,ru,117664
RU,STA,Ставрополь,ru,-456
RU,STA,станица Александрийская,ru,63555
RU,STA,станица Боргустанская,ru,67991
RU,KC,станица Исправная,ru,67423
RU,KDA,Станица Новомышастовская,ru,66693
RU,STA,станица Старопавловская,ru,63513
RU,KC,станица Сторожевая,ru,67441
RU,LIP,Становая,ru,63929
RU,LEN,Старая,ru,64953
RU,IVA,Старая Вичуга,ru,117198
RU,ULY,Старая Кулатка,ru,65009
RU,MOS,Старая Купавна,ru,67195
RU,ULY,Старая Майна,ru,68639
RU,VGG,Старая Полтавка,ru,117998
RU,NGR,Старая Русса,ru,66041
RU,ROS,Старая Станица,ru,63507
RU,TVE,Старица,ru,112231
RU,ORE,Старица,ru,64769
RU,SPE,Старо-Паново,ru,64839
RU,BA,Старобалтачево,ru,64725
RU,KDA,Старовеличковская станица,ru,63649
RU,MOS,Стародуб,ru,101458
RU,STA,Стародубское,ru,65985
RU,TA,Старое Дрожжаное,ru,68641
RU,NGR,Старое Рахино,ru,65515
RU,MO,Старое Шайгово,ru,112414
RU,RYA,Старожилово,ru,117684
RU,KDA,Старокорсунская станица,ru,66711
RU,STA,Старомарьевка,ru,65467
RU,KDA,Староминская,ru,68075
RU,KDA,Старомышастовская,ru,63647
RU,KDA,Старонижестеблиевская,ru,63461
RU,KEM,Старопестерево,ru,123003
RU,KDA,Старотитаровская,ru,65329
RU,ROS,Старочеркасская,ru,69047
RU,KDA,Старощербиновская,ru,68077
RU,TAM,Староюрьево,ru,63447
RU,MOS,Старый Городок п.,ru,119886
RU,BEL,Старый Оскол,ru,-103313
RU,BRY,Старь,ru,101460
RU,IRK,Стениха,ru,127740
RU,MOS,Степаново,ru,65485
RU,CHE,Степное,ru,64621
RU,SAR,Степное,ru,68265
RU,ORE,Степной,ru,136707
RU,BA,Стерлибашево,ru,64747
RU,BA,Стерлитамак,ru,-495
RU,TA,Столбище,ru,66445
RU,MOS,Столбовая,ru,65421
RU,SAR,Сторожевка,ru,68267
RU,TOM,Стрежевой,ru,68949
RU,VOR,Стрелица,ru,122602
RU,KDA,Стрелка,ru,64381
RU,SPE,Стрельна,ru,64115
RU,TAM,Стрельцы,ru,95052
RU,KIR,Стрижи,ru,122999
RU,BEL,Строитель,ru,63765
RU,TAM,Строитель,ru,63441
RU,SAM,Стройкерамика,ru,68147
RU,MOS,Стромынь,ru,119882
RU,PSK,Струги Красные,ru,65439
RU,VLA,Струнино,ru,117288
RU,TUL,Стуколово,ru,106951
RU,VOR,Ступино,ru,67197
RU,TUL,Суворов,ru,69135
RU,VGG,Суворовская,ru,68017
RU,VLG,Суда,ru,65661
RU,CRI,Судак,ru,~147589
RU,KRS,Суджа,ru,63673
RU,KOS,Судиславль,ru,89581
RU,YAR,Судоверфь,ru,110846
RU,VLA,Судогда,ru,63173
RU,VLA,Суздаль,ru,93006
RU,BRY,Суземка,ru,63381
RU,NVS,Сузун,ru,64571
RU,KR,Суйсарь,ru,63973
RU,KDA,Сукко,ru,67629
RU,PER,Суксун,ru,67931
RU,KIR,Суна,ru,66619
RU,LEN,Суоранда,ru,65357
RU,KR,Суоярви,ru,67973
RU,BRY,Сураж,ru,101464
RU,KHM,Сургут,ru,-512
RU,SAM,Суринск,ru,89659
RU,CHE,Сурменевский,ru,95054
RU,NIZ,Суроватиха,ru,122975
RU,VGG,Суровикино,ru,66087
RU,PNZ,Сурск,ru,67877
RU,ULY,Сурское,ru,68643
RU,KHA,Сусанино,ru,89594
RU,ME,Суслонгер,ru,65037
RU,MOS,Сухарево,ru,67199
RU,KLU,Сухиничи,ru,69139
RU,KYA,Сухобузимское,ru,64449
RU,ULY,Суходол,ru,64935
RU,BEL,Сухой Лог,ru,-139751
RU,MOS,Сходня,ru,67201
RU,SAM,Сызрань,ru,-62245
RU,KO,Сыктывкар,ru,-474
RU,SVE,Сылва,ru,110769
RU,MOS,Сынково,ru,105133
RU,SVE,Сысерть,ru,66293
RU,AMU,Сычевка,ru,106355
RU,UD,Сюмси,ru,66327
RU,NIZ,Сява,ru,122981
RU,VLG,Сямжа,ru,66129
RU,KR,Сямозеро,ru,64407
RU,LEN,Сярьги,ru,64159
RU,LEN,Сясьстрой,ru,64203
RU,PER,Таборы,ru,64601
RU,SVE,Таватуй,ru,65553
RU,SVE,Тавда,ru,68585
RU,OMS,Таврическое,ru,67715
RU,BEL,Таврово,ru,122566
RU,ULY,Тагай,ru,64907
