Country,OblName,City,lang_code,pecom_id
RU,ROS,Таганрог,ru,-60573
RU,MUR,Тайбола,ru,67375
RU,KEM,Тайга,ru,66555
RU,KEM,Тайжина,ru,67593
RU,IRK,Тайтурка,ru,64441
RU,LEN,Тайцы,ru,64153
RU,IRK,Тайшет,ru,116939
RU,ARK,Талаги,ru,64537
RU,AMU,Талакан,ru,122850
KZ,ALM,Талгар,ru,122138
RU,MOS,Талдом,ru,67203
KZ,ALM,Талдыкорган,ru,122140
KZ,VOS,Талица,ru,68587
RU,VLG,Талицы,ru,66131
RU,IVA,Талицы,ru,117202
RU,MOS,Талицы,ru,64505
RU,VOR,Таловая,ru,66203
RU,KEM,Тальжино,ru,67595
RU,ALT,Тальменка,ru,65927
RU,PNZ,Тамала,ru,67879
RU,KDA,Тамань,ru,67631
RU,TAM,Тамбов,ru,-468
RU,AST,Тамбовка,ru,65841
RU,AMU,Тамбовка,ru,112815
RU,ZAB,Танга,ru,106979
RU,OMS,Тара,ru,67717
RU,TYU,Тараскуль,ru,64595
RU,CHE,Тарасовка,ru,63793
RU,ROS,Тарасовский,ru,65261
RU,BU,Тарбагатай,ru,63933
RU,YAN,Тарко-Сале,ru,173351
RU,IRK,Тарма,ru,127742
RU,KLU,Таруса,ru,63841
RU,NVS,Татарск,ru,67719
RU,SAR,Татищево,ru,68269
RU,AD,Тахтамукай,ru,65315
RU,ROS,Тацинская,ru,65267
RU,BA,Ташкиново,ru,63783
RU,ORE,Ташла,ru,67767
RU,SAM,Ташла,ru,68459
RU,KEM,Таштагол,ru,67597
RU,KDA,Тбилисская,ru,66713
RU,KDA,Тверская,ru,65301
RU,TVE,Тверь,ru,63317
RU,KC,Теберда,ru,67443
RU,OMS,Тевриз,ru,67721
RU,TOM,Тегульдет,ru,68529
RU,IVA,Тейково,ru,93025
KZ,AKM,Тельмана,ru,116931
KZ,KAR,Темиртау,ru,~101104
RU,SMO,Темкино,ru,117019
RU,MO,Темников,ru,65003
RU,KDA,Темрюк,ru,63265
RU,KDA,Тенгинка,ru,115779
RU,MO,Теньгушево,ru,122987
RU,BEL,Теплое,ru,112410
RU,YEV,Теплоозерск,ru,111696
RU,LIP,Тербуны,ru,65581
RU,LEN,Терволово,ru,119775
RU,KB,Терек,ru,68019
RU,ORE,Теренсай,ru,64759
RU,KEM,Терентьевское,ru,111475
RU,ULY,Тереньга,ru,68645
RU,BEL,Терновка,ru,66205
RU,KRS,Теткино,ru,63707
RU,TA,Тетюши,ru,68647
RU,KDA,Теучежск,ru,66715
RU,CHE,Теченский,ru,63497
RU,KRS,Тим,ru,63689
RU,SAM,Тимашево,ru,65491
RU,KDA,Тимашевск,ru,63325
RU,TOM,Тимирязевское,ru,64413
RU,AST,Тинаки,ru,65483
RU,KEM,Тисуль,ru,112370
RU,LEN,Тихвин,ru,68201
RU,KDA,Тихоновка,ru,114842
RU,KDA,Тихорецк,ru,63327
RU,MOS,Тишково,ru,65843
RU,AD,Тлюстенхабль,ru,112313
RU,TYU,Тобольск,ru,63287
RU,KLU,Товарково,ru,102634
RU,TUL,Товарковский,ru,117797
RU,ALT,Тогул,ru,65929
RU,NVS,Тогучин,ru,64565
KZ,KAR,Токаревка,ru,65583
RU,CRI,Токарево,ru,67205
RU,LEN,Токсово,ru,68203
RU,BA,Толбазы,ru,64697
RU,LEN,Толмачево,ru,116923
RU,NVS,Толмачево,ru,63477
RU,STA,Толстово-Васюковское,ru,65987
RU,MOW,Толстопальцево,ru,67207
RU,SAM,Тольятти,ru,-475
RU,SAK,Томари,ru,144681
RU,BEL,Томаровка,ru,63751
RU,MOS,Томилино,ru,67209
RU,KR,Томицы,ru,64405
RU,SA,Томмот,ru,111172
RU,TOM,Томск,ru,-490
RU,STA,Томузловское,ru,65989
RU,NIZ,Тонкино,ru,122862
RU,NIZ,Тоншаево,ru,65137
RU,VLG,Тоншалово,ru,65543
RU,ORL,Топки,ru,66557
RU,ALT,Топчиха,ru,65931
RU,MOS,Торбеево,ru,88283
RU,MO,Торбеево,ru,67211
RU,TVE,Торжок,ru,69147
RU,TVE,Торопец,ru,111394
RU,LEN,Тосно,ru,68205
RU,VLG,Тотьма,ru,66135
RU,ORE,Тоцкое,ru,67769
RU,PNZ,Трескино,ru,67881
RU,MOS,Трехгорка,ru,67213
RU,CHE,Трехгорный,ru,68687
RU,MUR,Три Ручья,ru,63807
RU,RYA,Троица,ru,65511
RU,MOS,Троицк,ru,67215
RU,CHE,Троицк,ru,68793
RU,BEL,Троицкий,ru,122574
RU,TYU,Троицкий,ru,63567
RU,KO,Троицко-Печерск,ru,68417
RU,ALT,Троицкое,ru,65933
RU,MOS,Троицкое,ru,121262
RU,STA,Троицкое,ru,63645
RU,KHA,Троицкое,ru,69081
RU,MOS,Тропарево,ru,120391
RU,ORL,Тросна,ru,63363
RU,SVE,Трошково,ru,69121
RU,MOS,Трубино,ru,69023
RU,NGR,Трубичино,ru,66043
RU,BRY,Трубчевск,ru,63391
RU,KDA,Трудобеликовский,ru,65749
KZ,SEV,Трудовое,ru,101471
RU,AST,Трудфронт,ru,65847
RU,AST,Трусово,ru,65849
RU,KDA,Туапсе,ru,-107258
RU,SVE,Тугулым,ru,68589
RU,KIR,Тужа,ru,66621
RU,BA,Туймазы,ru,68689
RU,TUL,Тула,ru,-144716
RU,MUR,Тулома,ru,67377
RU,IRK,Тулун,ru,103540
RU,AD,Тульский,ru,66717
RU,RYA,Тума,ru,117690
RU,AST,Тумак,ru,65851
RU,YAR,Туношна,ru,68865
RU,MOS,Тураево,ru,67219
RU,CRI,Тургенево,ru,67883
RU,SVE,Туринск,ru,68591
RU,TYU,Туринская-Слобода,ru,64599
RU,SAR,Турки,ru,68271
RU,VLG,Туровец,ru,66137
RU,TYU,Туртас,ru,68593
RU,TOM,Турунтаево,ru,63959
RU,YAR,Тутаев,ru,63583
RU,MOS,Тучково,ru,67221
RU,SAK,Тымовское,ru,144675
RU,AMU,Тында,ru,111156
RU,KB,Тырныауз,ru,68021
RU,CHE,Тюбук,ru,64629
RU,OMS,Тюкалинск,ru,67723
RU,ORE,Тюльган,ru,67771
RU,TA,Тюлячи,ru,66447
RU,ALT,Тюменцево,ru,65935
RU,IRK,Тюмень,ru,-482
RU,KYA,Тюхтет,ru,66785
RU,KEM,Тяжинский,ru,66559
RU,SPE,Тярлево,ru,64113
RU,NVS,Убинское,ru,67661
RU,UD,Ува,ru,66329
RU,MOS,Уваровка,ru,119874
RU,TAM,Уварово,ru,63909
RU,CHE,Увельский,ru,68795
RU,SAK,Углегорск,ru,144677
RU,PRI,Углекаменск,ru,111708
RU,PER,Углеуральский,ru,64821
RU,YAR,Углич,ru,68867
RU,NGR,Угловка,ru,68873
RU,LEN,Углово,ru,69029
RU,PRI,Угловое,ru,63417
RU,VOR,Углянец,ru,63635
RU,SMO,Угра,ru,112416
RU,SVE,Ударник,ru,64057
RU,MOS,Удельная,ru,64027
RU,KDA,Удобная,ru,114239
RU,TVE,Удомля,ru,66045
RU,ARK,Уемский,ru,64833
RU,KR,Ужесельга,ru,63399
RU,NIZ,Ужовка,ru,67509
RU,KYA,Ужур,ru,66787
RU,TUL,Узловая,ru,117294
RU,SAM,Узюково,ru,68461
RU,PER,Уинское,ru,64811
RU,CHE,Уйское,ru,68797
RU,KGN,Уксянское,ru,65597
RU,BU,Улан-Удэ,ru,-497
RU,ZAB,Улеты,ru,106977
RU,BA,Улу-Теляк,ru,69037
RU,KEM,Улус-Мозжуха,ru,63537
RU,KHM,Ульт-Ягун,ru,68907
RU,TA,Ульяновка,ru,65383
RU,NIZ,Ульяново,ru,117992
RU,ULY,Ульяновск,ru,-453
RU,TAM,Умет,ru,67885
RU,ULY,Ундоры,ru,68649
RU,BRY,Унеча,ru,101474
RU,KIR,Уни,ru,66623
RU,TYU,Упорово,ru,68595
RU,MUR,Ура-Губа,ru,67379
RU,BEL,Уразово,ru,122568
RU,SVE,Уралец,ru,64673
KZ,ZAP,Уральск,ru,~101113
RU,UD,Уральский,ru,64823
RU,KB,Урвань,ru,68023
RU,YAN,Уренгой,ru,173342
RU,KIR,Уржум,ru,66625
RU,IRK,Урик,ru,66373
RU,CU,Урмары,ru,68733
RU,UD,Уром,ru,111682
RU,TA,Урсала,ru,64867
RU,TA,Уруссу,ru,64315
RU,VLA,Уршельский,ru,117654
RU,VGG,Урюпинск,ru,66207
RU,MOS,Усады,ru,65457
RU,PSK,Усвяты,ru,117006
RU,LIP,Усмань,ru,66209
RU,MOS,Усово,ru,68943
RU,PER,Усолье,ru,88285
RU,SAM,Усолье,ru,68149
RU,IRK,Усолье-Сибирское,ru,66375
RU,KDA,Успенская,ru,65555
RU,ORL,Успенское,ru,67445
RU,PRI,Уссурийск,ru,63425
RU,KK,Усть-Абакан,ru,131011
RU,BU,Усть-Брянь,ru,122144
RU,ARK,Усть-Вага,ru,65783
RU,KC,Усть-Джегута,ru,67447
RU,ROS,Усть-Донецкий,ru,65253
RU,OMS,Усть-Заостровка,ru,64915
RU,SPE,Усть-Ижора,ru,65557
RU,IRK,Усть-Илимск,ru,103542
RU,OMS,Усть-Ишим,ru,67725
RU,KEM,Усть-Кабырза,ru,67599
RU,ALT,Усть-Калманка,ru,65937
KZ,VOS,Усть-Каменогорск,ru,~101087
RU,CHE,Усть-Катав,ru,68691
RU,PER,Усть-Качка,ru,64791
RU,SAM,Усть-Кинельский,ru,64217
RU,PER,Усть-Кишерть,ru,64801
RU,IRK,Усть-Куда,ru,66377
RU,KO,Усть-Кулом,ru,68419
RU,SAR,Усть-Курдюм,ru,68273
RU,IRK,Усть-Кут,ru,103556
RU,KDA,Усть-Лабинск,ru,66719
RU,LEN,Усть-Луга,ru,65653
RU,KO,Усть-Нем,ru,68421
RU,IRK,Усть-Ордынский,ru,66379
RU,NVS,Усть-Тарка,ru,64589
RU,IRK,Усть-Уда,ru,64423
RU,SVE,Усть-Утка,ru,64681
RU,ALT,Усть-Чарышская Пристань,ru,65939
RU,VOR,Устье,ru,88287
RU,VLG,Устюжна,ru,68819
RU,SAM,Утевка,ru,64233
RU,TYU,Утешево,ru,68597
RU,BA,Уфа,ru,-454
RU,RYA,Ухолово,ru,117686
RU,KO,Ухта,ru,68423
RU,BA,Учалы,ru,68799
RU,KC,Учкекен,ru,68025
RU,LEN,Ушаки,ru,65505
RU,KR,Уя,ru,63409
RU,KYA,Уяр,ru,66789
RU,KIR,Фаленки,ru,66627
RU,KRS,Фатеж,ru,63705
RU,BA,Федоровка,ru,64719
RU,CHE,Федоровка,ru,68801
RU,KDA,Федоровский,ru,114237
RU,SAM,Федоровский,ru,68917
RU,VLA,Федоровское,ru,119777
RU,VLG,Федотово,ru,116096
RU,MOS,Федурново,ru,67223
RU,CRI,Феодосия,ru,~147591
RU,KLU,Ферзиково,ru,117994
RU,MOS,Ферма,ru,114404
RU,CHE,Фершампенуаз,ru,68803
RU,TVE,Фирово,ru,117152
RU,PRI,Фокино,ru,63419
RU,BRY,Фокино,ru,63383
RU,YAR,Фоминское,ru,95063
RU,LEN,Форносово,ru,65369
RU,LEN,Фосфорит,ru,88289
RU,RYA,Фролово,ru,66089
RU,MOS,Фрязево,ru,67225
RU,MOS,Фрязино,ru,95065
RU,MOS,Фряново,ru,67229
RU,IVA,Фурманов,ru,68869
RU,KHA,Хабаровск,ru,-514
RU,ALT,Хабары,ru,112404
RU,KC,Хабез,ru,65227
RU,KDA,Хадыженск,ru,66721
RU,AD,Хакуринохабль,ru,65317
RU,AD,Ханская,ru,68955
RU,KHM,Ханты-Мансийск,ru,68931
RU,YAN,Ханымей,ru,68935
RU,AST,Харабали,ru,65853
RU,ZAB,Харанор,ru,114925
RU,VLG,Харовск,ru,66139
RU,VLG,Харьковка,ru,118000
RU,MOS,Хатунь,ru,67231
RU,SAR,Хвалынск,ru,68275
RU,KLU,Хвастовичи,ru,117996
RU,NGR,Хвойная,ru,65425
RU,SAM,Хворостянка,ru,68151
RU,ZAB,Хилок,ru,173875
RU,MOS,Химки,ru,67233
RU,SMO,Хиславичи,ru,117021
RU,ME,Хлебниково,ru,67235
RU,LIP,Хлевное,ru,65575
RU,MOS,Хлюпино,ru,68987
RU,TOM,Хмелевка,ru,68531
RU,PER,Хмели,ru,63437
RU,KDA,Хобза,ru,68327
RU,KOS,Холм,ru,66047
RU,SMO,Холм-Жирковский,ru,117023
RU,ARK,Холмогоры,ru,63193
RU,SAK,Холмск,ru,144655
RU,KDA,Холмская,ru,66723
RU,MOS,Холмы,ru,68923
RU,KDA,Холодный Родник,ru,120719
RU,KRS,Хомутовка,ru,63723
RU,IRK,Хомутово,ru,66381
RU,ORL,Хомутово,ru,63357
RU,KHA,Хор,ru,69093
RU,BU,Хоринск,ru,63945
RU,MOS,Хорлово,ru,67237
RU,PRI,Хороль,ru,112337
RU,KDA,Хоста,ru,68329
RU,ORL,Хотынец,ru,63365
RU,MOS,Хотьково,ru,67239
RU,VOR,Хохол,ru,122606
RU,VOR,Хохольский,ru,65333
RU,KGD,Храброво,ru,66509
RU,VOR,Хреновое,ru,122580
RU,SAM,Хрящевка,ru,68463
RU,VGG,Царев,ru,69019
RU,BA,Цветы Башкирии,ru,68969
RU,ROS,Целина,ru,65251
KZ,SEV,Целинное,ru,64547
RU,KGN,Целинное,ru,66827
RU,CHE,Целинный,ru,173887
RU,VLA,Центральный,ru,113428
RU,KDA,Цибанобалка,ru,63511
RU,CU,Цивильск,ru,68735
RU,ARK,Цигломень,ru,120733
RU,ULY,Цильна,ru,65523
RU,ROS,Цимлянск,ru,65265
RU,PNZ,Чаадаевка,ru,64987
RU,VLG,Чагода,ru,68821
RU,TOM,Чажемто,ru,68533
RU,PER,Чайковский,ru,64387
RU,KR,Чална,ru,67975
RU,ROS,Чалтырь,ru,68079
RU,MO,Чамзинка,ru,67887
RU,NVS,Чаны,ru,67727
RU,SAM,Чапаевск,ru,68153
RU,LIP,Чаплыгин,ru,63931
RU,KGN,Частоозерье,ru,66829
RU,PER,Частые,ru,64813
RU,MOS,Часцы,ru,67241
RU,KDA,Чвижепсе,ru,65059
RU,CHE,Чебаркуль,ru,63301
RU,CU,Чебоксары,ru,-487
RU,VLG,Чебсара,ru,65663
RU,KB,Чегем,ru,64511
RU,KB,Чегем 2-й,ru,64513
RU,SAM,Чекалино,ru,89668
RU,IRK,Чекановский,ru,106953
RU,BA,Чекмагуш,ru,64465
RU,SAM,Челно-Вершины,ru,64947
RU,MOS,Челобитьево,ru,67243
RU,MOS,Челюскинский,ru,63829
RU,CHE,Челябинск,ru,-455
RU,KDA,Чемитоквадже,ru,68331
RU,PNZ,Чемодановка,ru,95067
RU,CU,Чемурша,ru,68895
RU,TYU,Червишево,ru,63549
RU,ULY,Чердаклы,ru,68651
RU,PER,Чердынь,ru,67933
RU,KRS,Черемисиново,ru,63725
RU,ZAB,Черемхово,ru,66383
RU,TA,Черемшан,ru,67415
RU,NVS,Черепаново,ru,67663
RU,VLG,Череповец,ru,-488
KZ,SEV,Черкасское,ru,117618
RU,KC,Черкесск,ru,63249
RU,MOS,Черкизово,ru,131465
RU,SVE,Черлак,ru,67729
RU,MOS,Черная Грязь,ru,67247
RU,NVS,Черниговка,ru,112341
RU,LEN,Черновское,ru,64631
RU,MOS,Черноголовка,ru,67249
RU,KK,Черногорск,ru,104646
RU,MOS,Черное,ru,67251
RU,SVE,Черноисточинск,ru,67553
RU,STA,Чернолесское,ru,65991
RU,OMS,Чернолучье,ru,67731
RU,KDA,Черноморский,ru,65115
RU,SAM,Черноречье,ru,64219
RU,PER,Чернушка,ru,67469
RU,ARK,Черный Яр,ru,65785
RU,VGG,Черный Яр,ru,65191
RU,ZAB,Чернышевск,ru,112428
RU,VGG,Чернышковский,ru,66091
RU,TOM,Чернышовка,ru,68535
RU,TUL,Чернь,ru,69131
RU,BEL,Чернянка,ru,66211
RU,KGD,Черняховск,ru,66511
RU,ROS,Чертково,ru,65545
RU,CHE,Чесма,ru,68805
RU,BA,Чесноковка,ru,65721
RU,SAK,Чехов,ru,67253
KZ,SEV,Чехово,ru,65737
RU,MOS,Чигасово,ru,63823
RU,NVS,Чик,ru,64579
RU,TOM,Чилино,ru,68537
KZ,ALM,Чимбулак,ru,134106
RU,KEM,Чистогорский,ru,64475
RU,NVS,Чистоозерное,ru,64587
RU,TA,Чистополь,ru,66449
RU,KOS,Чистые Боры,ru,117192
RU,ZAB,Чита,ru,-498
RU,BA,Чишмы,ru,68693
RU,KEM,Чкаловский,ru,116035
RU,PRI,Чугуевка,ru,112345
RU,NGR,Чудово,ru,66049
RU,ALT,Чуйский,ru,64549
RU,RYA,Чулково,ru,146307
RU,MOS,Чулково,ru,68997
RU,NVS,Чулым,ru,67665
RU,SA,Чульман,ru,111168
RU,MOS,Чупряково,ru,65493
RU,UD,Чур,ru,64841
RU,MOS,Чурилково,ru,69025
RU,PER,Чусовой,ru,67935
RU,KOS,Чухлома,ru,89590
RU,VLG,Чушевицы,ru,66141
RU,KDA,Чушка,ru,65331
RU,ORL,Шаблыкино,ru,63367
RU,KGN,Шадринск,ru,63237
RU,CU,Шакулово,ru,64607
RU,KYA,Шалинское,ru,66791
RU,SVE,Шаля,ru,66295
RU,BA,Шаран,ru,64721
RU,NIZ,Шаранга,ru,65139
RU,KEM,Шарап,ru,111481
RU,MOS,Шарапово,ru,101481
RU,UD,Шаркан,ru,66331
RU,ORE,Шарлык,ru,67773
RU,KYA,Шарыпово,ru,66793
RU,KOS,Шарья,ru,66629
RU,SMO,Шаталово,ru,117027
RU,KGN,Шатрово,ru,68599
RU,MOS,Шатура,ru,67255
RU,MOS,Шатурторф,ru,65397
RU,AD,Шаумян,ru,115777
RU,BA,Шафраново,ru,64467
RU,KDA,Шахе,ru,68333
RU,MOS,Шаховская,ru,64019
RU,SAK,Шахтерск,ru,144679
RU,ROS,Шахты,ru,-60095
RU,NIZ,Шахунья,ru,67513
RU,RYA,Шацк,ru,105212
RU,VGG,Шебалино,ru,64551
RU,BEL,Шебекино,ru,66213
RU,MO,Шейн-Майдан,ru,127728
RU,VLG,Шексна,ru,68823
RU,ALT,Шелаболиха,ru,65941
RU,ME,Шелангер,ru,65035
RU,IRK,Шелехов,ru,66385
RU,ZAB,Шелопугино,ru,173892
RU,KR,Шелтозеро,ru,67977
RU,MOS,Шеметово,ru,119906
RU,TA,Шемордан,ru,66451
RU,CU,Шемурша,ru,68653
RU,PNZ,Шемышейка,ru,67889
RU,ARK,Шенкурск,ru,63225
RU,SAM,Шентала,ru,64945
RU,KDA,Шепси,ru,68335
RU,OMS,Шербакуль,ru,67733
RU,KEM,Шерегеш,ru,67601
RU,MOS,Шереметьево 1,ru,67257
RU,MOS,Шереметьево 2,ru,67259
RU,MOS,Шереметьевский,ru,63623
RU,NGR,Шереховичи,ru,63499
RU,ZAB,Шерловая Гора,ru,114921
RU,SAM,Шигоны,ru,68465
RU,ZAB,Шилка,ru,106985
RU,VLG,Шилово,ru,112376
RU,TA,Шильнебаш,ru,63563
RU,AMU,Шимановск,ru,112817
RU,CU,Шимкусы,ru,68737
RU,NIZ,Шиморское,ru,122973
RU,NGR,Шимск,ru,66051
RU,KOS,Шипилово,ru,68871
RU,NVS,Шипуново,ru,65943
RU,KDA,Широкая Балка,ru,65319
RU,ARK,Ширшинский,ru,120729
RU,SAR,Шиханы,ru,68277
RU,MOS,Шишкин Лес,ru,105210
RU,KDA,Школьный,ru,111477
RU,PRI,Шкотово,ru,63421
RU,LEN,Шлиссельбург,ru,64145
RU,KR,Шокша,ru,63981
RU,NGR,Шолохово,ru,67261
RU,ROS,Шолоховский,ru,65289
RU,MUR,Шонгуй,ru,67381
RU,CU,Шоршелы,ru,65011
RU,MOS,Шувое,ru,102780
RU,SMO,Шуйское,ru,66143
RU,KOS,Шульгино,ru,67263
RU,CU,Шумерля,ru,68739
RU,KGN,Шумиха,ru,68807
RU,SMO,Шумячи,ru,112418
RU,SVE,Шушары,ru,64089
RU,IVA,Шуя,ru,89616
RU,KR,Шуя,ru,67979
RU,CU,Шыгырдан,ru,127726
KZ,ZAP,Щапово,ru,65193
RU,LEN,Щеглово,ru,119779
RU,YAR,Щедрино,ru,65479
RU,SMO,Щекино,ru,145157
RU,MOS,Щелково,ru,67265
RU,SVE,Щелкун,ru,64653
RU,BEL,Щепкин,ru,64277
RU,MOS,Щербинка,ru,67267
RU,KRS,Щигры,ru,63691
RU,MOS,Щитниково,ru,67271
RU,TYU,Щучье,ru,68809
RU,IRK,Эдучанка,ru,103544
RU,KO,Эжва,ru,64955
KZ,PAV,Экибастуз,ru,~101109
RU,KDA,Экономическое,ru,65323
RU,MOS,Электрогорск,ru,67273
RU,MOS,Электроизолятор,ru,119898
RU,MOS,Электросталь,ru,67275
RU,MOS,Электроугли,ru,67277
RU,KL,Элиста,ru,63331
RU,NVS,Элитный,ru,114490
RU,KB,Эльбрус,ru,68027
RU,SE,Эльхотово,ru,65233
RU,SAR,Энгельс,ru,-115510
RU,AD,Энем,ru,66725
RU,IRK,Энергетик,ru,103554
RU,BA,Энергетик,ru,63891
RU,ORE,Энергетик,ru,67805
RU,TVE,Энергетик,ru,68029
RU,LEN,Энколово,ru,69057
RU,KC,Эркен-Шахар,ru,65667
RU,VOR,Эртиль,ru,66215
RU,KR,Эссойла,ru,67981
RU,KDA,Эсто-Садок,ru,68337
RU,KDA,Юбилейный,ru,64507
RU,MOS,Юбилейный,ru,67279
RU,PER,Юго-Камский,ru,64793
RU,TA,Юдино,ru,67281
RU,IVA,Южа,ru,93030
RU,KDA,Южная Озереевка,ru,67633
RU,SAK,Южно-Сахалинск,ru,144653
RU,CHE,Южноуральск,ru,68811
KZ,KAR,Южный,ru,120389
RU,UD,Юкаменское,ru,66333
RU,LEN,Юкки,ru,69065
RU,KGN,Юлдус,ru,64603
RU,BA,Юмагузино,ru,63853
RU,BA,Юматово,ru,65549
RU,MOS,Юрасово,ru,69113
RU,KEM,Юрга,ru,68539
RU,KGN,Юргамыш,ru,66831
RU,TYU,Юргинское,ru,68601
RU,ME,Юрино,ru,124523
RU,ME,Юркино,ru,67383
RU,PER,Юрла,ru,64815
RU,VLG,Юрово,ru,66145
RU,MOW,Юрово,ru,115932
RU,VLA,Юрьев-Польский,ru,102441
RU,NIZ,Юрьевец,ru,117188
RU,KIR,Юрья,ru,66631
RU,CHE,Юрюзань,ru,68695
RU,PER,Юсьва,ru,64819
RU,KLU,Юхнов,ru,112386
RU,STA,Юца,ru,68031
RU,SAM,Яблоневый Овраг,ru,68467
RU,AD,Яблоновский,ru,66727
RU,MO,Явас,ru,67891
RU,SAM,Ягодное,ru,68469
RU,KEM,Ягуновский,ru,64457
RU,CU,Ядрин,ru,68741
RU,NGR,Яжелбицы,ru,68891
RU,KO,Язель,ru,65509
RU,BEL,Языково,ru,64909
RU,BA,Языково,ru,68697
RU,PER,Яйва,ru,67937
RU,BEL,Яковлевка,ru,112343
RU,BEL,Яковлево,ru,63767
RU,KOS,Яковлевское,ru,119880
RU,KDA,Якорная щель,ru,68339
RU,AST,Яксатово,ru,65197
RU,SA,Якутск,ru,111152
RU,UD,Якшур,ru,63525
RU,UD,Якшур-Бодья,ru,66335
RU,KR,Ялгуба,ru,63969
RU,CRI,Ялта,ru,~147581
RU,TYU,Ялуторовск,ru,68603
RU,LEN,Яльгелево,ru,119781
RU,CU,Яльчики,ru,68743
RU,MOS,Ям,ru,63607
RU,LEN,Ям-Ижора,ru,64095
RU,MOS,Ямкино,ru,63587
RU,BEL,Ямное,ru,68999
RU,MOS,Ямщина,ru,117033
RU,BA,Янаул,ru,67471
RU,AST,Яндыки,ru,65855
RU,LEN,Янино-1,ru,64099
RU,LEN,Янино-2,ru,64097
RU,KR,Янишполе,ru,63979
RU,ROS,Янтарный,ru,66513
RU,CU,Янтиково,ru,68745
RU,UD,Яр,ru,88297
RU,KIR,Яранск,ru,68747
RU,ARK,Яренск,ru,63487
RU,PER,Ярино,ru,104891
RU,NVS,Ярково,ru,68605
RU,ALT,Яровое,ru,131017
RU,YAR,Ярославль,ru,-483
RU,PRI,Ярославский,ru,112350
RU,SMO,Ярцево,ru,63187
RU,NIZ,Ясенцы,ru,88293
RU,ZAB,Ясная,ru,173884
KZ,SEV,Ясная Поляна,ru,111479
RU,TUL,Ясногорск,ru,106949
RU,ZAB,Ясногорск,ru,114919
RU,STA,Ясный,ru,67807
RU,MOS,Яхрома,ru,67283
RU,KEM,Яшкино,ru,66561
RU,KL,Яшкуль,ru,112354
RU,KEM,Яя,ru,66563
